run,body-length,body-height,body-width,front-arc-diameter,slant-angle-length,slant-angle-height,slant-surface-length,slant-angle-degrees
211,1192.7855711422844,279.43887775551104,471.5430861723447,171.86372745490982,125.77732837966272,27.95563470911841,128.84662916163222,12.531029088691406
212,972.3446893787575,300.1503006012024,445.89178356713427,218.51703406813627,144.30419143710722,134.06312279390292,196.96857759442338,42.89305185187906
213,1049.2985971943888,256.77354709418836,425.4509018036072,172.5050100200401,158.71397381511963,158.10906433829655,224.0281270513104,44.89060543672483
214,1078.1563126252504,279.5691382765531,426.25250501002006,177.63527054108215,99.35939401997334,189.02527489537408,213.54822342807736,62.271753347532346
215,876.9539078156313,286.60320641282567,498.39679358717433,221.56312625250501,83.57725141548357,47.80307852353854,96.28235181223266,29.76795038601467
216,1193.5871743486973,295.07014028056113,390.18036072144287,199.27855711422845,168.66358545708056,90.93310065872073,191.61480593797273,28.33083406782857
217,808.8176352705411,276.4428857715431,398.1963927855711,220.6012024048096,178.61319709904149,119.55922154490361,214.9350637619753,33.79736568930749
218,1066.9338677354708,298.97795591182364,312.4248496993988,169.45891783567134,144.9903715503459,117.65081348582476,186.71883074875893,39.057215518385235
219,1057.314629258517,278.39679358717433,368.937875751503,216.27254509018036,179.98555732551887,81.00937875151067,197.37608844914155,24.231948518577102
220,856.1122244488978,307.05410821643284,373.34669338677355,164.00801603206412,160.08633404159698,115.36072381493013,197.32138998593732,35.777113052102
221,855.310621242485,250,487.97595190380764,228.77755511022042,182.38718772185427,174.13969203455898,252.17001920723635,43.674819608437424
222,1122.2444889779558,297.02404809619236,349.2985971943888,227.9759519038076,198.51242038296337,202.76581292074187,283.7624991708941,45.6072901410011
223,1140.681362725451,310.7014028056112,479.95991983967934,206.49298597194388,167.29122523060317,50.09316819443317,174.63012208354024,16.669641060848722
224,1027.6553106212425,279.30861723446895,417.03406813627254,217.0741482965932,169.69285562693858,192.84209101353179,256.87299842002915,48.653593247699604
225,1123.0460921843687,260.0300601202405,464.7294589178357,235.03006012024048,176.21156670270608,30.627405991828812,178.85344346031067,9.860099438400107
226,1156.7134268537075,273.96793587174346,447.0941883767535,187.41482965931863,107.25046532221822,138.26162052387642,174.98267920488797,52.19902741906684
227,1066.1322645290581,274.6192384769539,453.9078156312625,208.89779559118236,229.73361553532357,52.00157625351203,235.5455328376696,12.754309942115354
228,825.6513026052104,296.1122244488978,395.39078156312627,194.62925851703406,229.04743542208485,133.29975957027142,265.0123649472347,30.19831246101666
229,1058.9178356713428,308.74749498997994,467.9358717434869,182.9258517034068,140.1871107576751,34.062540498170755,144.2660136268213,13.657018368301788
230,841.683366733467,273.3166332665331,392.5851703406814,210.18036072144287,122.68951787008865,199.3306784143999,234.06289144659328,58.38739322608594
231,982.7655310621242,256.90380761523045,474.74949899799594,217.39478957915833,119.25861730389522,136.73489407661333,181.43607430546882,48.9054336122299
232,951.503006012024,262.11422845691385,301.2024048096192,162.88577154308618,200.22787066606008,125.66612733395596,236.39622617668525,32.11302147076352
233,806.4128256513026,271.1022044088176,329.65931863727457,223.8076152304609,110.33827583179232,92.45982710598382,143.95608615824864,39.96189471565608
234,1143.887775551102,287.6452905811623,342.48496993987976,195.75150300601203,193.70915959029256,61.543616548906314,203.25072016378255,17.62564799116797
235,1005.2104208416833,305.3607214428858,420.2404809619238,217.23446893787576,172.094486023274,200.09404163803146,263.92070327781624,49.30222874682681
236,963.5270541082164,293.5070140280561,329.2585170340681,223.4869739478958,245.85884819643263,152.76552177287576,289.45444871173686,31.854940514321502
237,954.7094188376753,287.38476953907815,405.41082164328657,222.5250501002004,225.27344479927206,181.39164265905865,289.22491759577406,38.84124357370764
238,919.438877755511,254.0380761523046,334.0681362725451,183.56713426853707,214.98074310069183,62.68866138435364,223.93433897079697,16.256752357353285
239,996.3927855711422,294.80961923847696,486.77354709418836,206.81362725450902,200.57096072267944,29.100679544565725,202.67106314216178,8.25539251447542
240,1190.380761523046,285.4308617234469,416.2324649298597,182.76553106212424,129.20822894585615,131.39135151119254,184.27819642937288,45.479973079630994
241,949.8997995991983,258.46693386773546,393.3867735470942,184.68937875751504,206.40349168520828,48.18476013535431,211.9532318440733,13.14032596950304
242,931.4629258517034,301.7134268537074,492.38476953907815,211.30260521042084,126.12041843628207,197.8039519671368,234.59062931063602,57.478288249590555
243,1127.0541082164327,303.92785571142286,434.6693386773547,180.04008016032063,95.58540339716058,68.03220394977444,117.32412418962105,35.44107839555056
244,1072.5450901803606,305.8817635270541,490.3807615230461,165.29058116232466,228.01816525222682,216.50635094610965,314.4316836532092,43.516547545199096
245,877.7555110220441,261.5931863727455,448.2965931863728,175.5511022044088,199.88478060944072,205.43758420345225,286.6330869293264,45.78488713282761
246,918.6372745490982,300.2805611222445,348.49699398797594,185.01002004008015,223.90108457279473,198.18563357895258,299.013780668993,41.513588743121595
247,1010.0200400801602,293.37675350701403,357.71543086172346,181.1623246492986,232.13524593165891,32.91749566272344,234.45753117453316,8.070908834636041
248,978.7575150300601,256.5130260521042,419.83967935871743,214.18837675350701,94.21304317068319,163.45260690371737,188.66068007696296,60.04112511072439
249,802.4048096192384,270.5811623246493,452.3046092184369,237.11422845691382,124.061878096566,68.79556717340598,141.8597182415002,29.009518407202293
250,1147.0941883767534,280.4809619238477,413.02605210420836,161.60320641282564,189.2489888542411,104.29195707227274,216.08329896666575,28.858425263375217
251,879.3587174348697,254.42885771543087,378.5571142284569,169.1382765531062,155.62616330554553,147.80366081927073,214.62857418522435,43.5232264995738
252,851.3026052104208,260.16032064128257,438.6773547094188,203.12625250501003,233.85069621475566,69.9406120088533,244.08571717390367,16.650995000129015
253,1187.1743486973946,309.5290581162325,341.28256513026054,161.12224448897797,242.77103768685856,55.818392371669745,249.1053384946051,12.948517629752597
254,1082.1643286573146,280.6112224448898,354.5090180360721,189.65931863727454,182.04409766523491,198.94899680258413,269.6678639057762,47.54058277360465
255,839.2785571142284,279.82965931863725,391.3827655310621,196.39278557114227,84.94961164196096,188.64359328355832,206.88847673336608,65.75710315445748
256,1051.7034068136272,254.9498997995992,374.1482965931864,172.0240480961924,142.5887411540105,189.40695650718985,237.0791941044214,53.02695141465088
257,876.1523046092184,276.1823647294589,351.7034068136272,211.4629258517034,124.7480582098047,161.54419884463852,204.10440026484713,52.32387406492423
258,832.8657314629259,291.9438877755511,394.58917835671343,164.80961923847696,138.4716604745784,179.101552988164,226.38853115243944,52.290738613263294
259,822.4448897795592,268.23647294589176,331.6633266533066,163.68737474949899,197.48315021310532,89.02469259964188,216.6217683210823,24.2656801118714
260,1084.569138276553,275.4008016032064,401.40280561122245,210.501002004008,90.09596249125109,180.6282794354271,201.85107824588812,63.49034069413563
261,1157.5150300601201,256.12224448897797,409.81963927855713,214.98997995991982,78.43090056619344,197.04058874350528,212.07640079936124,68.2952489754914
262,892.9859719438878,269.1482965931864,361.7234468937876,210.82164328657313,201.60023089253747,78.33760746880027,216.28553775012384,21.235078900269123
263,1014.0280561122245,273.57715430861725,485.17034068136275,200.72144288577152,167.63431528722253,147.42197920745497,223.23642985691026,41.32923809439148
264,852.1042084168337,290.3807615230461,388.1763527054108,216.1122244488978,172.78066613651265,111.16222608495663,205.45120855994026,32.756090517986145
265,1022.0440881763527,255.99198396793588,360.1202404809619,237.7555110220441,155.96925336216486,137.11657568842912,207.67128670779667,41.319532935093065
266,1191.9839679358718,311.0921843687375,443.48697394789576,230.8617234468938,174.8392064762287,181.7733242708744,252.210803768835,46.113941858170364
267,975.5511022044088,296.50300601202406,401.80360721442884,168.33667334669337,156.31234341878422,195.89554390805796,250.61646559654815,51.41233091913407
268,1015.63126252505,258.0761523046092,484.7695390781563,181.48296593186373,82.8910713022449,114.59736059129858,141.43367617412042,54.120865051147454
269,828.056112224449,257.9458917835671,376.55310621242484,174.749498997996,100.04557413321203,38.261038228144244,107.11220261921393,20.92865807919794
270,1050.1002004008017,272.1442885771543,403.4068136272545,211.62324649298597,162.4879644379324,150.8571137137969,221.72101241253665,42.87425139418016
271,1169.5390781563126,305.2304609218437,381.7635270541082,224.12825651302603,235.9092365544717,39.02440145177579,239.1151852149567,9.392879824184766
272,1076.5531062124248,283.47695390781564,396.1923847695391,176.5130260521042,118.91552724727588,113.0706341440355,164.0910446253297,43.556737735799516
273,820.8416833667335,311.3527054108216,432.26452905811624,230.70140280561122,231.44906581842025,48.56644174717008,236.48968123831682,11.850801861052524
274,944.2885771543085,308.35671342685373,437.4749498997996,231.50300601202406,215.6669232139305,116.50576865037743,245.12408265484373,28.378431075449623
275,1119.8396793587174,285.17034068136275,461.9238476953908,215.1503006012024,87.35124203829635,105.43700190772006,136.92041796942337,50.35931964015513
276,1111.0220440881762,252.08416833667334,371.3426853707415,186.2925851703407,139.50093064443644,58.87184526619592,151.4146750341947,22.88059983270798
277,1067.7354709418837,254.29859719438878,429.05811623246495,191.90380761523045,212.57911270435642,172.23128397548012,273.59366648008125,39.014340285035914
278,905.0100200400801,301.5831663326653,405.0100200400801,196.7134268537074,150.13672239963603,66.12379589069558,164.05301519905004,23.7698379978549
279,878.5571142284568,282.1743486973948,320.44088176352705,187.25450901803606,241.39867746038118,102.0018674013781,262.0643097275733,22.906258281154052
280,821.6432865731463,297.15430861723445,414.62925851703403,181.96392785571143,226.30271496913014,166.50605979824354,280.95762447731437,36.34440646424567
281,1089.37875751503,306.6633266533066,355.7114228456914,196.55310621242484,126.46350849290141,193.60545423716331,231.24898030199503,56.847342198240575
282,1177.5551102204408,285.04008016032066,314.82965931863725,198.79759519038078,127.1496886061401,45.131307240828136,134.921748454074,19.542128140102143
283,915.4308617234469,303.4068136272545,334.4689378757515,171.22244488977955,202.6295010623955,158.49074595011234,257.25091108219306,38.031456239139935
284,933.8677354709419,304.9699398797595,406.2124248496994,164.96993987975952,216.6961933837885,157.72738272648078,268.02083405729866,36.049874757238705
285,1127.8557114228456,255.6012024048096,400.2004008016032,205.53106212424848,113.76917639798573,176.4297817054536,209.9306870633972,57.184413431983806
286,1009.2184368737475,253.90781563126254,316.8336673346693,216.91382765531063,105.19192498250217,206.58262903889957,231.82261257726338,63.01479449829424
287,1046.8937875751503,298.32665330661325,472.74549098196394,212.9058116232465,135.38384996500432,137.87993891206065,193.23473907592387,45.52334553793801
288,1167.1342685370741,312.26452905811624,433.0661322645291,179.55911823647295,86.66506192505767,136.35321246479756,161.564326223162,57.56027166192392
289,985.1703406813627,268.7575150300601,300,210.66132264529057,145.6765516635846,102.38354901319389,178.05630798466566,35.10009312060469
290,920.2404809619238,312.3947895791583,463.5270541082164,191.42284569138275,114.79844656784377,60.01689010164323,129.54038147181288,27.60067127491662
291,897.7955911823647,315,308.01603206412824,215.79158316633266,79.46017073605147,191.6970461780845,207.51307488157246,67.48554807434222
292,953.9078156312626,287.7755511022044,338.47695390781564,227.1743486973948,116.85698690755981,171.84960236366436,207.81684537511188,55.78446719294394
293,906.6132264529058,294.93987975951904,486.37274549098197,166.25250501002003,81.17562101914818,129.10126184029792,152.50120411525128,57.83935301972299
294,868.1362725450902,259.8997995991984,453.5070140280561,213.22645290581164,133.32530962528827,142.07843664203415,194.838190161281,46.82041266725315
295,1055.7114228456915,294.2885771543086,475.95190380761517,233.4268537074148,228.70434536546549,140.1700285829553,268.2411499043214,31.50361066328861
296,800,307.1843687374749,347.2945891783567,188.21643286573146,119.60170736051455,71.84902006793216,139.52365422491013,30.994742607152766
297,829.6593186372745,303.5370741482966,490.78156312625254,229.8997995991984,177.2408368725641,31.009087603644584,179.93298132720798,9.923717754193017
298,955.5110220440881,268.36673346693385,447.89579158316633,204.5691382765531,149.79363234301672,143.22348147748147,207.2464666455024,43.71550558173888
299,1135.8717434869739,264.8496993987976,340.8817635270541,201.8436873747495,92.84068294420584,171.0862391400328,194.6532651476133,61.51333891760352
300,1170.3406813627255,258.3366733466934,460.7214428857715,232.78557114228457,130.58058917233353,152.38384016106,200.67915938339294,49.40610409070589
301,800.8016032064128,301.8436873747495,455.91182364729457,177.95591182364728,112.7399062281277,82.53610519877375,139.7229226637851,36.2076000323165
302,816.0320641282565,286.0821643286573,310.82164328657313,214.34869739478955,122.3464278134693,184.06341394176903,221.01581108738685,56.388126713724354
303,1151.9038076152303,289.33867735470943,322.4448897795591,227.65531062124248,89.40978237801241,106.58204674316738,139.11808607383247,50.00731120614174
304,1120.6412825651303,297.8056112224449,384.5691382765531,166.09218436873746,205.71731157196956,79.86433391606336,220.67606148437412,21.21739182362436
305,1139.879759519038,291.42284569138275,463.9278557114228,167.8557114228457,200.91405077929875,100.47514095411502,224.63683969976057,26.56918392119641
306,893.7875751503007,288.4268537074148,483.16633266533063,203.44689378757516,179.6424672688995,88.64301098782612,200.32223901365893,26.263634117063315
307,926.6533066132265,262.76553106212424,346.0921843687375,201.3627254509018,94.55613322730255,85.9712397051157,127.7963864408296,42.27737751043512
308,826.4529058116233,275.79158316633266,328.4569138276553,236.15230460921845,82.54798124562555,63.0703429961694,103.8847311850139,37.38144268882806
309,1131.8637274549098,313.436873747495,463.12625250501003,229.09819639278555,233.164516101517,141.3150734184026,272.64563364210164,31.21898603396834
310,941.0821643286573,311.4829659318637,467.53507014028054,217.5551102204409,146.70582183344263,74.90247296245833,164.7209112885113,27.047146573747174
311,1077.3547094188375,314.21843687374746,338.87775551102203,193.18637274549098,175.52538658946742,91.69646388235228,198.0338426277426,27.583080040875686
312,1065.3306613226453,303.2765531062124,427.05410821643284,188.0561122244489,176.89774681594477,44.749625629012364,182.47011213482293,14.196229676991361
313,938.6773547094188,302.49498997995994,306.0120240480962,218.8376753507014,224.5872646860334,65.74211427887981,234.01167716379393,16.316027509987883
314,843.2865731462925,301.32264529058114,476.3527054108216,210.34068136272543,88.72360226477372,40.932809510854646,97.71065700981481,24.766331624130043
315,916.2324649298597,283.99799599198394,446.29258517034066,194.4689378757515,229.3905254787042,149.71206887834958,273.92282991242575,33.130535625891646
316,842.4849699398798,289.4689378757515,306.4128256513026,228.4569138276553,183.4164578917123,98.1850512832204,208.04302757129568,28.160682613000038
317,992.3847695390782,300.80160320641284,443.8877755511022,204.0881763527054,149.45054228639736,118.03249509764053,190.43931970229463,38.30084262408596
318,995.5911823647294,308.61723446893785,481.56312625250496,214.82965931863725,76.37236022647738,214.59794288703077,227.78282309671232,70.41007799305842
319,989.1783567134269,308.22645290581164,489.57915831663325,205.0501002004008,171.75139596665463,58.49016365438014,181.43770628182764,18.80634326344607
320,1166.3326653306613,292.46492985971946,419.43887775551104,164.32865731462925,122.00333775684996,74.52079135064255,142.96210255636987,31.416979590006683
321,1020.440881763527,253.77755511022045,454.70941883767534,208.57715430861722,185.47499823142834,88.26132937601034,205.40456964772943,25.44820959678787
322,998.7975951903808,288.5571142284569,330.4609218436874,218.03607214428857,101.4179343596894,49.7114865826174,112.94613454226761,26.11246089279312
323,1096.5931863727455,282.3046092184369,491.98396793587176,179.71943887775552,107.93664543545691,108.87213641406201,153.30838696960342,45.247219470351986
324,803.2064128256513,271.88376753507015,439.8797595190381,169.93987975951904,183.07336783509294,202.38413130892607,272.90143754870894,47.868023038401475
325,977.1543086172344,282.9559118236473,451.503006012024,229.57915831663325,191.30752919395718,166.8877414100593,253.87022070193188,41.09992293262461
326,1033.2665330661323,270.06012024048096,361.32264529058114,168.01603206412827,209.49130219478235,89.40637421145766,227.7720471104934,23.111745199956285
327,850.501002004008,264.7194388777555,382.1643286573146,224.92985971943887,170.7221257967966,111.92558930858817,204.14059316718954,33.248887184205735
328,1030.8617234468938,299.6292585170341,489.97995991983964,188.85771543086173,132.29603945543022,160.3991540091912,207.9185673826582,50.484439229550894
329,967.5350701402806,276.312625250501,479.55911823647295,176.67334669338678,131.60985934219156,199.71236002621566,239.17813826374731,56.6152350505194
330,865.7314629258517,254.8196392785571,347.6953907815631,197.1943887775551,243.45721780009723,93.9865535532469,260.9691344733728,21.109059960457586
331,945.8917835671343,291.0320641282565,413.82765531062125,174.90981963927857,242.08485757361984,134.4448044057187,276.91241160000715,29.046142370087935
332,1001.2024048096192,309.2685370741483,426.65330661322645,208.7374749498998,220.4701840066013,75.2841545742741,232.96953870810628,18.853543421795518
333,1098.997995991984,300.54108216432866,473.94789579158316,190.62124248496994,203.31568117563415,191.3153645662687,279.1752763606341,43.25823212026042
334,1181.563126252505,305.4909819639279,468.3366733466934,170.5811623246493,142.93183121062987,45.89467046445968,150.11938299322088,17.80155529313608
335,910.6212424849699,274.35871743486973,462.32464929859714,228.13627254509018,218.41164366688525,215.3613061106623,306.73137801496745,44.59709662073164
336,1081.3627254509017,311.87374749498997,405.811623246493,172.34468937875752,214.2945629874531,112.30727092040395,241.94024639892496,27.65808766992744
337,1144.689378757515,303.14629258517033,388.97795591182364,184.20841683366734,239.34013712066513,99.33009611866771,259.1334969313743,22.53925449834983
338,932.2645290581163,269.0180360721443,441.0821643286573,189.97995991983967,223.55799451617537,56.20007398348552,230.5138287128205,14.111134237268558
339,849.6993987975952,302.62525050100203,328.0561122244489,183.4068136272545,234.53687632799432,201.62076808529454,309.28705191293903,40.684161857683236
340,937.0741482965932,290.77154308617236,356.5130260521042,185.97194388777555,87.008151981677,186.73518522447944,206.01079562024714,65.01711377236374
341,1185.571142284569,298.71743486973946,458.71743486973946,229.25851703406812,75.34309005661936,95.51328000051,121.65265256350014,51.73280433142939
342,945.0901803607214,293.24649298597194,482.36472945891785,209.05811623246493,98.67321390673466,214.97962449884653,236.5431083171718,65.34541283614094
343,1195.9919839679358,279.0480961923848,368.13627254509015,178.75751503006012,123.71878803994667,171.4679207518486,211.44168548570426,54.188522386867945
344,1016.4328657314629,275.0100200400802,409.0180360721443,226.05210420841684,91.8114127743478,118.79585832127208,150.13924027351885,52.3013468214993
345,1013.2264529058116,254.68937875751502,407.4148296593186,207.77555110220442,207.43276185506625,46.65803368809122,212.61543405514962,12.67661398653571
346,1050.9018036072143,278.6573146292585,399.3987975951904,227.81563126252505,161.45869426807434,121.46762960398247,202.0477542472615,36.95465472206361
347,1056.5130260521041,296.2424849699399,370.54108216432866,236.47294589178358,143.2749212672492,176.04810009363783,226.98157769016407,50.85993760640969
348,922.6452905811623,256.38276553106215,359.3186372745491,201.68336673346693,198.16933032634404,188.26191167174252,273.3379426063836,43.531358530081306
349,1180.7615230460922,270.9719438877755,488.7775551102204,218.67735470941884,188.56280874100244,135.20816762935024,232.0284065238184,35.64225582984824
350,1128.6573146292585,283.21643286573146,449.8997995991984,220.1202404809619,106.90737526559889,143.986844701113,179.33599285464706,53.40684644229202
351,804.8096192384769,267.97595190380764,308.4168336673347,225.57114228456913,163.5172346077904,127.19285378121904,207.1615506477728,37.87777424976629
352,1159.9198396793586,292.8557114228457,326.05210420841684,175.87174348697394,94.89922328392188,150.09375049016535,177.57814199978463,57.69621103054414
353,1161.5230460921844,282.4348697394789,453.1062124248497,234.3887775551102,219.09782378012392,96.27664322414154,239.31788152099057,23.721795590840348
354,888.1763527054109,258.59719438877755,386.17234468937875,174.58917835671343,222.52872434631735,92.84150871779958,241.1194287074282,22.646451113548135
355,801.6032064128257,305.751503006012,310.0200400801603,187.89579158316633,133.6683996819076,51.238213029880484,143.15235082951872,20.972992561053143
356,848.0961923847696,261.3326653306613,351.30260521042084,201.52304609218436,191.99370930719584,92.07814549416804,212.93184189120515,25.62188186577737
357,1018.8376753507014,309.0080160320641,304.80961923847696,205.21042084168334,108.6228255486956,173.37632881092742,204.59293639355485,57.93224978063409
358,1176.753507014028,278.26653306613224,358.9178356713427,197.03406813627254,76.02927016985804,70.32229362066907,103.56483429539614,42.76688356748032
359,937.875751503006,259.6392785571142,362.9258517034068,221.88376753507015,132.9822195686689,120.70426638035092,179.59340367571517,42.229153147966535
360,1000.4008016032064,253.12625250501003,360.52104208416836,232.30460921843687,114.45535651122441,98.56673289503617,151.04777213753565,40.734392893189764
361,812.0240480961924,288.687374749499,445.09018036072143,191.10220440881764,160.42942409821632,205.05590259163648,260.35653113405095,51.96146812249837
362,1175.9519038076153,313.0460921843687,452.7054108216433,169.77955911823648,219.44091383674328,142.84179986566568,261.83600679503166,33.06151685880894
363,1017.2344689378758,300.67134268537075,401.002004008016,170.90180360721442,238.65395700742647,60.398571713459006,246.17818477746644,14.2022194574074
364,1133.4669338677354,309.3987975951904,387.37474949899797,173.94789579158316,213.60838287421444,179.48323459997977,279.00317692923926,40.038466321007576
365,959.5190380761524,263.1563126252505,369.7394789579158,231.18236472945893,202.28641100577613,108.49045480224623,229.54296081735117,28.20559473813448
366,1130.260521042084,279.17835671342687,457.51503006012024,202.96593186372746,171.06521585341596,60.78025332527477,181.54213634652527,19.56035844948782
367,993.186372745491,258.9879759519038,378.9579158316633,226.2124248496994,230.7628857051816,119.94090315671937,260.0717779172362,27.463525432594835
368,960.3206412825651,274.8797595190381,445.4909819639279,180.84168336673346,147.73509200330065,117.26913187400898,188.6205362618488,38.44183623166232
369,973.1462925851704,255.47094188376752,340.4809619238477,239.5190380761523,195.76769993000863,155.43729305558617,249.97148719070756,38.44916936451563
370,1039.6793587174348,294.0280561122244,478.3567134268537,227.4949899799599,128.17895877599813,44.36794401719659,135.64055414665674,19.0928151832341
371,1054.1082164328657,251.56312625250501,408.6172344689379,172.18436873747495,153.22453290921015,120.32258476853515,194.82115360151974,38.141473800241165
372,1042.885771543086,250.1302605210421,379.7595190380762,232.625250501002,117.20007696417916,182.53668749450594,216.92279806852125,57.29697575075011
373,1026.0521042084167,284.5190380761523,365.33066132264526,202.3246492985972,93.18377300082517,114.2156789794828,147.40568807007952,50.790439909255014
374,1194.3887775551102,284.2585170340681,465.9318637274549,232.94589178356713,187.19044851452506,80.6276971396949,203.81631328507396,23.302776469921312
375,1053.306613226453,314.7394789579158,304.0080160320641,210.0200400801603,151.5090826261134,45.51298885264391,158.1974534324347,16.720150107886724
376,1043.687374749499,280.7414829659319,475.1503006012024,238.87775551102203,115.48462668108245,77.57424424516873,139.12031616510248,33.89035876185779
377,1083.7675350701402,260.29058116232466,427.4549098196393,228.61723446893788,177.58392692918346,63.45202460798518,188.57945415776857,19.662177149656426
378,1012.4248496993988,260.811623246493,332.46492985971946,187.0941883767535,152.1952627393521,93.22319032961536,178.47678060613967,31.48845267167791
379,1086.1723446893789,286.7334669338677,429.85971943887773,199.43887775551102,235.5661464978524,39.78776467540733,238.90264877919049,9.586931064696639
380,840.8817635270541,281.1322645290581,435.4709418837675,231.6633266533066,92.49759288758649,208.49103709797842,228.08839786404812,66.07540739279261
381,964.3286573146293,264.0681362725451,394.9899799599198,222.68537074148296,154.5968931356875,65.36043266706403,167.8457194140887,22.917656131527032
382,1092.5851703406813,250.9118236472946,343.2865731462926,167.69539078156313,225.95962491251078,165.742696574612,280.2291804192177,36.26026329998221
383,1029.258517034068,308.09619238476955,434.2685370741483,186.61322645290582,150.82290251287475,86.35292131693149,173.7940589962047,29.793085580871097
384,1131.062124248497,260.55110220440883,402.6052104208417,200.40080160320642,144.64728149372655,47.421396911722766,152.2222878838198,18.151296239140308
385,835.2705410821643,312.13426853707415,308.8176352705411,211.9438877755511,104.84883492588283,208.10935548616266,233.02957328669905,63.26030077862534
386,1186.372745490982,255.7314629258517,352.9058116232465,166.73346693386773,104.16265481264413,71.08565684430062,126.10721338053474,34.311526910199895
387,1047.6953907815632,289.72945891783564,336.4729458917836,216.5931863727455,163.86032466440975,140.93339180658683,216.13057841322382,40.698246981446246
388,1171.943887775551,290.90180360721445,305.21042084168334,198.95791583166334,192.3367993638152,101.62018578956234,217.53185180433158,27.849509316922727
389,965.9318637274549,257.1643286573146,464.32865731462925,238.0761523046092,138.81475053119775,190.93368295445293,236.06186954184324,53.98167762073191
390,892.184368737475,275.92184368737475,318.0360721442886,221.72344689378758,244.14339791333595,59.253526878011684,251.2309280167407,13.64189986202631
391,1006.0120240480962,254.1683366733467,480.7615230460922,230.06012024048096,164.88959483426777,144.36852631292876,219.15941657701086,41.203658346983595
392,1030.060120240481,289.9899799599198,482.76553106212424,192.70541082164328,96.95776362363794,135.9715308529818,167.00019499809164,54.50831984106467
393,950.7014028056112,299.10821643286573,397.7955911823647,196.87374749498997,93.86995311406386,139.7883469711395,168.3815608864588,56.11805236908183
394,929.058116232465,312.9158316633266,495.190380761523,206.01202404809618,100.73175424645072,72.61238329156369,124.17505595266829,35.78591040625062
395,1107.8156312625251,284.3887775551102,334.8697394789579,181.32264529058116,131.2667692855722,141.69675503021838,193.15520988253297,47.18821758994538
396,1002.8056112224449,290.250501002004,342.88577154308615,223.96793587174346,95.24231334054123,93.60487194143114,133.54014490642714,44.50321668708192
397,1108.6172344689378,299.8897795591182,317.63527054108215,173.14629258517033,147.04891189006196,160.78083562100696,217.8849687129437,47.55420412913108
398,908.2164328657315,290.5110220440882,324.44889779559117,192.54509018036072,190.62134908071846,80.24601552787912,206.8234071217611,22.829669899441058
399,933.0661322645291,251.17234468937875,356.9138276553106,231.3426853707415,236.93850672432973,162.68924368008584,287.4154588360786,34.47468642421986
400,1041.2825651302605,278.0060120240481,444.2885771543086,190.94188376753507,161.11560421145504,76.04751779790564,178.16133947533342,25.267587544799433
401,880.9619238476954,272.40480961923845,372.14428857715427,224.7695390781563,120.28788747375324,195.1321806844264,229.22858419393938,58.348529920709495
402,838.4769539078156,266.80360721442884,466.3326653306613,163.04609218436875,210.86366242125968,158.8724275619281,264.01502299893286,36.99571224877377
403,1002.004008016032,268.8877755511022,382.565130260521,212.58517034068137,153.91071302244882,153.91056660832305,217.6625142204639,44.99997274746087
404,965.130260521042,310.57114228456913,485.57114228456913,205.3707414829659,195.08151981676994,192.460409401716,274.0397937546606,44.61249025397572
405,1118.2364729458918,280.09018036072143,322.84569138276555,190.3006012024048,120.97406758699194,212.68953482795192,244.68666341644504,60.36954224068045
406,1106.2124248496993,300.41082164328657,395.79158316633266,200.08016032064128,139.8440207010558,95.89496161232577,169.56471858398714,34.439524043571765
407,1093.3867735470942,306.53306613226454,393.7875751503006,186.93386773547093,218.0685536102659,97.42168805958886,238.84069874720524,24.07260768134308
408,1046.0921843687374,277.2244488977956,385.77154308617236,198.31663326653307,183.75954794833163,33.29917727453921,186.75226014518907,10.271144774152052
409,909.0180360721442,309.1382765531062,300.4008016032064,205.8517034068136,226.64580502574944,206.96431065071533,306.9243340285938,42.401137434395885
410,1085.370741482966,251.82364729458916,489.17835671342687,235.99198396793588,121.31715764361127,154.6739298319546,196.57537309740823,51.89144347943569
411,844.0881763527054,306.0120240480962,495.9919839679359,169.29859719438878,151.16599256949408,53.146621088959336,160.23645229065,19.370546945396786
412,1141.4829659318636,297.6753507014028,373.74749498997994,162.08416833667334,112.39681617150836,118.4141767094563,163.26347274044548,46.49339197493748
413,1071.743486973948,304.83967935871743,496.79358717434866,169.6192384769539,155.2830732489262,105.81868351953584,187.91068787974532,34.27273413969426
414,895.3907815631262,252.60521042084167,397.3947895791583,207.13426853707415,181.35791755199625,103.5285938486412,208.82735453736316,29.719986947106648
415,1035.6713426853707,309.9198396793587,466.7334669338677,176.19238476953907,136.41312013486234,55.0550291480382,147.10402978647363,21.978531188252102
416,858.5170340681362,257.8156312625251,491.5831663326653,186.45290581162325,174.4961164196094,196.27722551987372,262.6283379669933,48.36198123980959
417,1115.8316633266531,284.6492985971944,352.10420841683367,188.5370741482966,109.65209571855362,134.82648601753448,173.7865455877044,50.87912663969716
418,923.4468937875752,273.70741482965934,324.0480961923848,168.97795591182364,224.2441746294141,54.67334753622242,230.81296494357443,13.702052429274104
419,1174.3486973947895,264.19839679358716,459.9198396793587,200.24048096192385,116.17080679432112,54.29166592440666,128.23120267739387,25.04872762144943
420,957.9158316633266,285.9519038076152,400.6012024048096,189.8196392785571,187.5335385711444,111.54390769677241,218.19915543668125,30.74394683225804
421,912.2244488977956,265.3707414829659,476.75350701402806,209.2184368737475,175.86847664608675,97.80336967140462,201.2342421082868,29.079159855441883
