run,geometry_observed,nearest_neighbor_chamfer,mean_10_nn_chamfer,mean_all_chamfer,medoid_chamfer,medoid_run,ood_score,imputation_neighbors
266,True,0.010977273806929588,0.012782896868884563,0.044856954365968704,0.03696770220994949,115,0.012782896868884563,
267,True,0.011178532615303993,0.012657621875405312,0.03832468017935753,0.02248370088636875,115,0.012657621875405312,
268,True,0.011387518607079983,0.01425898540765047,0.0417192280292511,0.03857724368572235,115,0.01425898540765047,
269,True,0.00925192330032587,0.012465608306229115,0.03533808887004852,0.016398821026086807,115,0.012465608306229115,
270,True,0.008847367949783802,0.011549782939255238,0.034924887120723724,0.02052030712366104,115,0.011549782939255238,
271,True,0.008847367949783802,0.01161869801580906,0.03496517613530159,0.02049800381064415,115,0.01161869801580906,
272,True,0.010708970949053764,0.013310831971466541,0.03751038759946823,0.02409629337489605,115,0.013310831971466541,
273,True,0.010501796379685402,0.013268527574837208,0.0551399402320385,0.05207718163728714,115,0.013268527574837208,
274,True,0.010923683643341064,0.01208130456507206,0.04626765847206116,0.039218656718730927,115,0.01208130456507206,
275,True,0.010373864322900772,0.012491529807448387,0.04235491156578064,0.03927897661924362,115,0.012491529807448387,
276,True,0.010547779500484467,0.012995016761124134,0.039333123713731766,0.02857396751642227,115,0.012995016761124134,
277,True,0.0115548986941576,0.01333839911967516,0.03702012822031975,0.02304554171860218,115,0.01333839911967516,
278,True,0.01120274979621172,0.013039144687354565,0.05413883924484253,0.055428482592105865,115,0.013039144687354565,
279,True,0.012085411697626114,0.013203551061451435,0.03607137128710747,0.015723925083875656,115,0.013203551061451435,
280,True,0.011213844642043114,0.01289965957403183,0.05266663804650307,0.049437202513217926,115,0.01289965957403183,
281,True,0.010513492859899998,0.012483803555369377,0.03507862240076065,0.015295181423425674,115,0.012483803555369377,
282,True,0.010797296650707722,0.012911362573504448,0.050191380083560944,0.051360197365283966,115,0.012911362573504448,
283,True,0.010600236244499683,0.01268988847732544,0.0404302142560482,0.02826869674026966,115,0.01268988847732544,
284,True,0.009969743900001049,0.011618790216743946,0.03943400830030441,0.03375086560845375,115,0.011618790216743946,
285,True,0.010251523926854134,0.012621292844414711,0.03416774794459343,0.018709402531385422,115,0.012621292844414711,
286,True,0.01096393819898367,0.012457977049052715,0.04942759498953819,0.050696395337581635,115,0.012457977049052715,
287,True,0.01245274767279625,0.016533926129341125,0.04514744132757187,0.03738575056195259,115,0.016533926129341125,
288,True,0.013128777034580708,0.016062511131167412,0.05091457813978195,0.04679878056049347,115,0.016062511131167412,
289,True,0.011066574603319168,0.012151261791586876,0.038694195449352264,0.03103378601372242,115,0.012151261791586876,
290,True,0.010804703459143639,0.013417380861938,0.03763315826654434,0.024790428578853607,115,0.013417380861938,
291,True,0.01045903842896223,0.012026458978652954,0.051004912704229355,0.04688442125916481,115,0.012026458978652954,
292,True,0.010189495049417019,0.011801889166235924,0.03346363827586174,0.01180744543671608,115,0.011801889166235924,
293,True,0.01089719869196415,0.012222721241414547,0.044584304094314575,0.042574238032102585,115,0.012222721241414547,
294,True,0.010102402418851852,0.012273113243281841,0.03828580304980278,0.024594739079475403,115,0.012273113243281841,
295,True,0.013040930032730103,0.015214851126074791,0.05039377883076668,0.05136299878358841,115,0.015214851126074791,
296,True,0.011521357111632824,0.012697065249085426,0.03340018168091774,0.013147085905075073,115,0.012697065249085426,
297,True,0.010176853276789188,0.01335055660456419,0.05460084229707718,0.057311080396175385,115,0.01335055660456419,
298,True,0.012169672176241875,0.013953819870948792,0.038616131991147995,0.031737152487039566,115,0.013953819870948792,
299,True,0.012781797908246517,0.015323931351304054,0.059158194810152054,0.057180408388376236,115,0.015323931351304054,
300,True,0.010261948220431805,0.012234617955982685,0.044580042362213135,0.03728487715125084,115,0.012234617955982685,
301,True,0.010703259147703648,0.013531466014683247,0.03593996912240982,0.021165892481803894,115,0.013531466014683247,
302,True,0.010083073750138283,0.013041864149272442,0.044611670076847076,0.03630490228533745,115,0.013041864149272442,
303,True,0.009405845776200294,0.013082899153232574,0.036452535539865494,0.022471297532320023,115,0.013082899153232574,
304,True,0.008950324729084969,0.011465239338576794,0.03918894752860069,0.03263053670525551,115,0.011465239338576794,
305,True,0.008950324729084969,0.011510076932609081,0.03916098549962044,0.03256355971097946,115,0.011510076932609081,
306,True,0.010579857043921947,0.013348412699997425,0.05074436590075493,0.05280083417892456,115,0.013348412699997425,
307,True,0.010205645114183426,0.011971231549978256,0.04945077747106552,0.045483339577913284,115,0.011971231549978256,
308,True,0.011157217435538769,0.013653297908604145,0.03701554983854294,0.023330308496952057,115,0.013653297908604145,
309,True,0.010917933657765388,0.013347593136131763,0.054036032408475876,0.05038435012102127,115,0.013347593136131763,
310,True,0.010149999521672726,0.014423495158553123,0.04466211050748825,0.03794422000646591,115,0.014423495158553123,
311,True,0.011316826567053795,0.014650714583694935,0.04422733187675476,0.04285261407494545,115,0.014650714583694935,
312,True,0.010456500574946404,0.01253217738121748,0.03880474716424942,0.026873651891946793,115,0.01253217738121748,
313,True,0.011094027198851109,0.012603993527591228,0.03928833082318306,0.025501983240246773,115,0.012603993527591228,
314,True,0.00975774135440588,0.012279989197850227,0.045283980667591095,0.04332670196890831,115,0.012279989197850227,
315,True,0.010635731741786003,0.01289568841457367,0.04870691895484924,0.050001200288534164,115,0.01289568841457367,
316,True,0.010008910670876503,0.01172915380448103,0.034417394548654556,0.02002383954823017,115,0.01172915380448103,
317,True,0.009787488728761673,0.012721158564090729,0.03541651740670204,0.014879558235406876,115,0.012721158564090729,
318,True,0.012245526537299156,0.014163553714752197,0.05396442487835884,0.05155310779809952,115,0.014163553714752197,
319,True,0.0111441221088171,0.01384173147380352,0.03692283853888512,0.024165784940123558,115,0.01384173147380352,
320,True,0.012102073058485985,0.013329913839697838,0.050624918192625046,0.05184781551361084,115,0.013329913839697838,
321,True,0.010143120773136616,0.011902468279004097,0.03876736760139465,0.027204077690839767,115,0.011902468279004097,
322,True,0.010474460199475288,0.012151897884905338,0.04005836695432663,0.03409339860081673,115,0.012151897884905338,
323,True,0.01096393819898367,0.013003364205360413,0.05046512931585312,0.05190979689359665,115,0.013003364205360413,
324,True,0.011233394965529442,0.013234411366283894,0.03864045441150665,0.031151296570897102,115,0.013234411366283894,
325,True,0.010796640999615192,0.011942858807742596,0.039283543825149536,0.034196142107248306,115,0.011942858807742596,
326,True,0.011364756152033806,0.013643475249409676,0.03446687385439873,0.014515629969537258,115,0.013643475249409676,
327,True,0.010997493751347065,0.01240344438701868,0.043978720903396606,0.0369742251932621,115,0.01240344438701868,
328,True,0.009615394286811352,0.012176346965134144,0.03393471986055374,0.012691551819443703,115,0.012176346965134144,
329,True,0.011005302891135216,0.012086203321814537,0.04513982683420181,0.04459952190518379,115,0.012086203321814537,
330,True,0.011522319167852402,0.01481376588344574,0.040498871356248856,0.025172986090183258,115,0.01481376588344574,
331,True,0.011233671568334103,0.013948437757790089,0.0399288572371006,0.02888569049537182,115,0.013948437757790089,
332,True,0.01094853039830923,0.01182685699313879,0.04225220903754234,0.03928939625620842,115,0.01182685699313879,
333,True,0.010957827791571617,0.01235399954020977,0.033662308007478714,0.014501894824206829,115,0.01235399954020977,
334,True,0.010522228665649891,0.012528657913208008,0.035171423107385635,0.021934935823082924,115,0.012528657913208008,
335,True,0.011681165546178818,0.014869233593344688,0.04404989629983902,0.03693223372101784,115,0.014869233593344688,
336,True,0.010230462066829205,0.012407016940414906,0.03827652335166931,0.03185355290770531,115,0.012407016940414906,
337,True,0.012450383976101875,0.0141285490244627,0.04317630082368851,0.03249995410442352,115,0.0141285490244627,
338,True,0.01040648203343153,0.012462783604860306,0.03390531241893768,0.011931288056075573,115,0.012462783604860306,
339,True,0.009813087992370129,0.016127776354551315,0.04468565434217453,0.03703887388110161,115,0.016127776354551315,
340,True,0.011102366261184216,0.013403205201029778,0.044372882694005966,0.043686240911483765,115,0.013403205201029778,
341,True,0.010543610900640488,0.013400626368820667,0.03904144838452339,0.028493301942944527,115,0.013400626368820667,
342,True,0.010541833937168121,0.01337279099971056,0.04860565811395645,0.04838969185948372,115,0.01337279099971056,
343,True,0.010492951609194279,0.012373487465083599,0.03531397134065628,0.024326510727405548,115,0.012373487465083599,
344,True,0.011077499948441982,0.012256180867552757,0.04672115668654442,0.041085973381996155,115,0.012256180867552757,
345,True,0.01137775182723999,0.012188037857413292,0.034527674317359924,0.016077488660812378,115,0.012188037857413292,
346,True,0.012414089404046535,0.013443263247609138,0.0486348420381546,0.044714704155921936,115,0.013443263247609138,
347,True,0.010977273806929588,0.01249057799577713,0.043742112815380096,0.03610444813966751,115,0.01249057799577713,
348,True,0.00925192330032587,0.012694220058619976,0.03584397956728935,0.017420483753085136,115,0.012694220058619976,
349,True,0.013966660015285015,0.018003711476922035,0.05483357980847359,0.05684798210859299,115,0.018003711476922035,
350,False,0.01106477677822113,0.013206787593662738,0.03651430830359459,0.022525833174586295,115,0.013206787593662738,290;92;276;210;28
351,False,0.010699992440640927,0.012531449273228645,0.035466445982456206,0.020056487433612345,115,0.012531449273228645,85;33;200;343;63
352,False,0.01099071241915226,0.013177142478525639,0.04898545369505882,0.049662868678569796,115,0.013177142478525639,243;282;87;90;183
353,False,0.010996765270829201,0.012637670524418354,0.041707663983106616,0.03496098667383194,115,0.012637670524418354,114;118;174;278;322
354,False,0.010281649231910706,0.012723585218191147,0.041948963701725,0.03695052452385426,115,0.012723585218191147,30;64;187;15;125
