run,image_wake_score,image_wake_observed,centreline_low_speed_area,near_base_low_speed_area,velocity_images,velocity_slices,imputation_neighbors
248,0.12626685232274112,true,0.09120475231743636,0.22442423591318617,5,Z-4;Z-5;X-53;X-55;X-57,
249,0.1004129345448971,true,0.07493865609664024,0.1762681064016386,5,Z-4;Z-5;X-53;X-55;X-57,
250,0.130279000162781,true,0.10182930665659998,0.22383469168648548,5,Z-4;Z-5;X-53;X-55;X-57,
251,0.08446097760792386,true,0.054284373558156115,0.1570872751555137,5,Z-4;Z-5;X-53;X-55;X-57,
252,0.011901983196702423,true,0.005624764061910155,0.024211477575060508,5,Z-4;Z-5;X-53;X-55;X-57,
253,0.03348005681851174,true,0.012312560295289626,0.0713583040000674,5,Z-4;Z-5;X-53;X-55;X-57,
254,0.051450399306145485,true,0.0263752569103645,0.10219773043729212,5,Z-4;Z-5;X-53;X-55;X-57,
255,0.09665305046714232,true,0.06668265802608951,0.1752124599147141,5,Z-4;Z-5;X-53;X-55;X-57,
256,0.08611829204135558,true,0.06201318107461935,0.15345044170175776,5,Z-4;Z-5;X-53;X-55;X-57,
257,0.06643002611626736,true,0.03610665450274737,0.1300957552956112,5,Z-4;Z-5;X-53;X-55;X-57,
258,0.11768990150310236,true,0.10456566419193825,0.18996524947143945,5,Z-4;Z-5;X-53;X-55;X-57,
259,0.10193656087217387,true,0.07719972945765698,0.17755729553958813,5,Z-4;Z-5;X-53;X-55;X-57,
260,0.11166841368830147,true,0.08106911413111867,0.1981016057988233,5,Z-4;Z-5;X-53;X-55;X-57,
261,0.06804334497697756,true,0.035068264753995215,0.1351445176810605,5,Z-4;Z-5;X-53;X-55;X-57,
262,0.1282397203001044,true,0.10241023866448555,0.21842768077261468,5,Z-4;Z-5;X-53;X-55;X-57,
263,0.12559461623755475,true,0.10683879661088042,0.207390789319391,5,Z-4;Z-5;X-53;X-55;X-57,
264,0.08958525704789233,true,0.06040041315381066,0.16378291346914758,5,Z-4;Z-5;X-53;X-55;X-57,
265,0.06823763002782127,true,0.04256978524390755,0.12809975908453528,5,Z-4;Z-5;X-53;X-55;X-57,
266,0.0988361866374742,true,0.06386450861960488,0.18335611883852207,5,Z-4;Z-5;X-53;X-55;X-57,
267,0.11369022821697158,true,0.0799269116228346,0.20432187317215658,5,Z-4;Z-5;X-53;X-55;X-57,
268,0.04491716985698301,true,0.019270898871691623,0.09298030897004601,5,Z-4;Z-5;X-53;X-55;X-57,
269,0.09183969044571688,true,0.05797208590243698,0.17166101066530162,5,Z-4;Z-5;X-53;X-55;X-57,
270,0.07673089219848768,true,0.05044382576234219,0.1416521141367734,5,Z-4;Z-5;X-53;X-55;X-57,
271,0.07685297196386627,true,0.050692085063545986,0.14171067534271295,5,Z-4;Z-5;X-53;X-55;X-57,
272,0.02956161946521775,true,0.008160836374313158,0.06561087974519557,5,Z-4;Z-5;X-53;X-55;X-57,
273,0.11887381619657401,true,0.09728461473931463,0.20012217805555732,5,Z-4;Z-5;X-53;X-55;X-57,
274,0.09943659543488009,true,0.07852334214168868,0.17038389889836122,5,Z-4;Z-5;X-53;X-55;X-57,
275,0.07654632925467197,true,0.04663919298687136,0.14495330902411332,5,Z-4;Z-5;X-53;X-55;X-57,
276,0.12153607808304527,true,0.0863669728618766,0.21729802527962272,5,Z-4;Z-5;X-53;X-55;X-57,
277,0.05538832007730167,true,0.02971037288704333,0.10887721877806496,5,Z-4;Z-5;X-53;X-55;X-57,
278,0.12593731282998633,true,0.13078965857136865,0.18371745692696914,5,Z-4;Z-5;X-53;X-55;X-57,
279,0.10689673356976143,true,0.07350022020888386,0.1938458772981236,5,Z-4;Z-5;X-53;X-55;X-57,
280,0.10170931995005764,true,0.07581582148399815,0.17862010418839014,5,Z-4;Z-5;X-53;X-55;X-57,
281,0.10620971424215192,true,0.07820089341890021,0.18751354315658944,5,Z-4;Z-5;X-53;X-55;X-57,
282,0.11966178451009413,true,0.08824661297764355,0.2111475538759584,5,Z-4;Z-5;X-53;X-55;X-57,
283,0.08756619781604275,true,0.0587976070634621,0.16030111975485747,5,Z-4;Z-5;X-53;X-55;X-57,
284,0.07009269806451113,true,0.03799075122687807,0.13738416783051796,5,Z-4;Z-5;X-53;X-55;X-57,
285,0.043393069808168476,true,0.01905226290843505,0.08928996995402876,5,Z-4;Z-5;X-53;X-55;X-57,
286,0.13561512842999912,true,0.13860628748794096,0.20025741652395004,5,Z-4;Z-5;X-53;X-55;X-57,
287,0.10402599271995613,true,0.08785783943626525,0.17231290783070052,5,Z-4;Z-5;X-53;X-55;X-57,
288,0.024576829199911242,true,0.009625225451952518,0.05164677060227462,5,Z-4;Z-5;X-53;X-55;X-57,
289,0.07748873843453238,true,0.03978964808523132,0.1539154204856086,5,Z-4;Z-5;X-53;X-55;X-57,
290,0.09694306830849139,true,0.0664228639738266,0.1759170200350946,5,Z-4;Z-5;X-53;X-55;X-57,
291,0.06397016668613743,true,0.03034976511052389,0.12966209341565607,5,Z-4;Z-5;X-53;X-55;X-57,
292,0.09681203521787272,true,0.07197343861415209,0.17025820997913846,5,Z-4;Z-5;X-53;X-55;X-57,
293,0.1186769283804774,true,0.10934550773876935,0.18782404393916094,5,Z-4;Z-5;X-53;X-55;X-57,
294,0.10031813812785403,true,0.08091549221928611,0.17018981835493566,5,Z-4;Z-5;X-53;X-55;X-57,
295,0.11007863523155118,true,0.08741139213959145,0.18778261574790875,5,Z-4;Z-5;X-53;X-55;X-57,
296,0.06390492255266063,true,0.03303945933475945,0.1267713887080794,5,Z-4;Z-5;X-53;X-55;X-57,
297,0.1411457646142668,true,0.14164779161947905,0.21139387607072566,5,Z-4;Z-5;X-53;X-55;X-57,
298,0.1294709457549593,true,0.10954841449603625,0.21406859244560442,5,Z-4;Z-5;X-53;X-55;X-57,
299,0.1282373050714672,true,0.0929677341554465,0.22761518968143124,5,Z-4;Z-5;X-53;X-55;X-57,
300,0.10393543023770158,true,0.08403066146554256,0.17600507249582384,5,Z-4;Z-5;X-53;X-55;X-57,
301,0.032097486455123586,true,0.01023420787718636,0.06993078683369952,5,Z-4;Z-5;X-53;X-55;X-57,
302,0.09804089594790345,true,0.06740856088251332,0.17786358328576113,5,Z-4;Z-5;X-53;X-55;X-57,
303,0.03884935142211383,true,0.019766368860366597,0.0769064516332889,5,Z-4;Z-5;X-53;X-55;X-57,
304,0.10335981293818944,true,0.08192923954532108,0.17675344819474903,5,Z-4;Z-5;X-53;X-55;X-57,
305,0.10331781000416648,true,0.08175438320540246,0.17680976244794266,5,Z-4;Z-5;X-53;X-55;X-57,
306,0.06956608438861775,true,0.04817279057086531,0.12599633044529687,5,Z-4;Z-5;X-53;X-55;X-57,
307,0.09275279033566275,true,0.07286921689526446,0.15906501487552935,5,Z-4;Z-5;X-53;X-55;X-57,
308,0.11245820870432753,true,0.0860555345832809,0.19502524662061818,5,Z-4;Z-5;X-53;X-55;X-57,
309,0.07666789195725376,true,0.04173666163332075,0.15010444819404686,5,Z-4;Z-5;X-53;X-55;X-57,
310,0.10493311516794514,true,0.07779114760286901,0.18450304778074797,5,Z-4;Z-5;X-53;X-55;X-57,
311,0.048871869288865076,true,0.02521758734952393,0.09648794264091376,5,Z-4;Z-5;X-53;X-55;X-57,
312,0.04407594596186509,true,0.018449047858730756,0.09170600589403792,5,Z-4;Z-5;X-53;X-55;X-57,
313,0.10313505386296537,true,0.08616930917327292,0.1719397732403376,5,Z-4;Z-5;X-53;X-55;X-57,
314,0.12283602599806681,true,0.08766804035065642,0.2197706563419188,5,Z-4;Z-5;X-53;X-55;X-57,
315,0.15178309543403534,true,0.14813084602155951,0.2311172059704343,5,Z-4;Z-5;X-53;X-55;X-57,
316,0.06195709271896449,true,0.03177954993498595,0.12309523358127052,5,Z-4;Z-5;X-53;X-55;X-57,
317,0.10697451175981638,true,0.08227030116186401,0.18542373666837295,5,Z-4;Z-5;X-53;X-55;X-57,
318,0.029146808945027546,true,0.011447453965857137,0.061157419402858265,5,Z-4;Z-5;X-53;X-55;X-57,
319,0.09625215675529361,true,0.06402599513443227,0.17660458757533437,5,Z-4;Z-5;X-53;X-55;X-57,
320,0.06897607469256113,true,0.04186852481020091,0.1307140886043685,5,Z-4;Z-5;X-53;X-55;X-57,
321,0.11159337353769058,true,0.08011304056037918,0.1991191945236144,5,Z-4;Z-5;X-53;X-55;X-57,
322,0.12264011822194198,true,0.12038452665576108,0.18648120880440344,5,Z-4;Z-5;X-53;X-55;X-57,
323,0.09338573686152463,true,0.08198009731135439,0.1513576860880623,5,Z-4;Z-5;X-53;X-55;X-57,
324,0.1251450883054189,true,0.08999517637682983,0.2228339551072885,5,Z-4;Z-5;X-53;X-55;X-57,
325,0.09895334705824667,true,0.06487956671280568,0.18256856190109053,5,Z-4;Z-5;X-53;X-55;X-57,
326,0.05230520585596135,true,0.029461851432406358,0.10129965151167257,5,Z-4;Z-5;X-53;X-55;X-57,
327,0.029668715621972073,true,0.013215416719097354,0.060795379141678096,5,Z-4;Z-5;X-53;X-55;X-57,
328,0.0852884873779044,true,0.05520138626735456,0.15814938163158263,5,Z-4;Z-5;X-53;X-55;X-57,
329,0.14328075907284382,true,0.13258488528165766,0.22649522417215592,5,Z-4;Z-5;X-53;X-55;X-57,
330,0.10680867634282874,true,0.08709707017323098,0.18020743586880886,5,Z-4;Z-5;X-53;X-55;X-57,
331,0.028175941332423383,true,0.011202078352418102,0.059098508514897646,5,Z-4;Z-5;X-53;X-55;X-57,
332,0.14610598411905268,true,0.11915607566796696,0.2488098523260525,5,Z-4;Z-5;X-53;X-55;X-57,
333,0.0999342212750803,true,0.07884579086447716,0.17137620940476114,5,Z-4;Z-5;X-53;X-55;X-57,
334,0.07726168114384421,true,0.04758530472715071,0.1457478876888757,5,Z-4;Z-5;X-53;X-55;X-57,
335,0.12753877712196687,true,0.09823098863302714,0.22031441890642212,5,Z-4;Z-5;X-53;X-55;X-57,
336,0.056761434172213736,true,0.030508105784153347,0.11136459546775586,5,Z-4;Z-5;X-53;X-55;X-57,
337,0.09458153661377325,true,0.06066440166100415,0.1760488880743685,5,Z-4;Z-5;X-53;X-55;X-57,
338,0.11969436618322073,true,0.0815776917914517,0.2177805583818008,5,Z-4;Z-5;X-53;X-55;X-57,
339,0.01360788985497658,true,0.0051806761461348095,0.028850873257119502,5,Z-4;Z-5;X-53;X-55;X-57,
340,0.06428744817040424,true,0.0316469002978063,0.12838835207783442,5,Z-4;Z-5;X-53;X-55;X-57,
341,0.11202422881370679,true,0.08915445031668134,0.19121371259086994,5,Z-4;Z-5;X-53;X-55;X-57,
342,0.11443533801931678,true,0.11710839520154356,0.16865276224220604,5,Z-4;Z-5;X-53;X-55;X-57,
343,0.1183993486170461,true,0.08436674216685541,0.21159750616332115,5,Z-4;Z-5;X-53;X-55;X-57,
344,0.06973862608045184,true,0.04104143072857682,0.13331971118231142,5,Z-4;Z-5;X-53;X-55;X-57,
345,0.06106400185138944,true,0.032772849293234346,0.11992913672777676,5,Z-4;Z-5;X-53;X-55;X-57,
346,0.04384205959007187,true,0.021267721572081708,0.08798982692144303,5,Z-4;Z-5;X-53;X-55;X-57,
347,0.09366410838419317,true,0.0722319218992492,0.1619988329889176,5,Z-4;Z-5;X-53;X-55;X-57,
348,0.09711378813277914,true,0.07221304685206158,0.17066027408610462,5,Z-4;Z-5;X-53;X-55;X-57,
349,0.0239805662501483,true,0.007243037204815235,0.05259554639922312,5,Z-4;Z-5;X-53;X-55;X-57,
350,0.11431309756848043,false,0.08228812759531899,0.2034734238153117,0,Z-4;Z-5;X-53;X-55;X-57,290;92;276;210;28
351,0.11611751461603312,false,0.08568222809445912,0.20468135752458835,0,Z-4;Z-5;X-53;X-55;X-57,85;33;200;343;63
352,0.10678768894767728,false,0.08876321253303134,0.17815641740236815,0,Z-4;Z-5;X-53;X-55;X-57,243;282;87;90;183
353,0.10460618037839783,false,0.08776692462564491,0.17384912133615044,0,Z-4;Z-5;X-53;X-55;X-57,114;118;174;278;322
354,0.07536465457355299,false,0.05040948366259805,0.13816666912427125,0,Z-4;Z-5;X-53;X-55;X-57,30;64;187;15;125
