run,ratio_length_back_fast,ratio_height_nose_windshield,ratio_height_fast_back,side_taper,clearance,bottom_taper_angle,frontal_area
224,0.2688597413475148,0.3703518859680672,0.6581126220234674,92.81693591167372,174.28039917075,9.613765884068522,0.11797057368147429
225,0.4555264080141816,0.4503518859680672,0.1438269077377532,97.36239045712828,55.10880153761391,49.96670706053911,0.11417547657165071
226,0.3155264080141816,0.6903518859680672,0.2723983363091817,65.54420863894644,186.64726307607543,3.8490600017155834,0.11836438148868203
227,0.3777486302364038,0.4983518859680672,0.639745275084692,56.45329954803736,157.4164938453062,35.55494235465676,0.11743348405746498
228,0.2377486302364037,0.4183518859680672,0.1254595607989777,79.18057227531008,25.878032306844688,41.319648237009694,0.11324454794865518
229,0.4244152969030705,0.5783518859680672,0.7683167036561205,60.998754093491904,142.8011092299216,24.02553058995088,0.11696801589524466
230,0.1444152969030704,0.6583518859680672,0.2540309893704061,74.22189458935968,128.18572461453698,26.907883531127347,0.11650254348942626
231,0.2844152969030704,0.4823518859680672,0.8968881322275492,69.67644004390513,40.493416922229294,38.43729529583322,0.11650254348942626
232,0.191081963569737,0.4023518859680672,0.6030105812071409,92.40371277117784,11.262647691460066,15.378471766421464,0.11277902200498846
233,0.3310819635697372,0.5623518859680672,0.4744391526357124,96.9491673166324,69.72418615299853,43.01514996711351,0.11464078249138852
234,0.4054029512240582,0.6423518859680671,0.0887248669214266,51.494621862086944,172.03187846069085,17.07397349652527,0.11789896755380842
235,0.265402951224058,0.3127518859680672,0.2172962954928552,56.04007640754149,119.1916417743003,28.60338526123116,0.116216241680913
236,0.4520696178907248,0.3927518859680672,0.860153438349998,83.31280368026876,192.26856485122337,19.956326437701737,0.11854334852922178
237,0.1720696178907247,0.5527518859680671,0.3458677240642837,78.76734913481421,163.03779562045412,8.426914672995858,0.11761251365795486
238,0.4987362845573915,0.5207518859680671,0.4928064995744878,73.8086714488638,31.49933408199261,5.54456173181939,0.11342350376222878
239,0.2187362845573914,0.3607518859680672,0.1070922138602021,69.26321690340926,148.4224110050695,2.662208790642918,0.11714707916967218
240,0.3587362845573915,0.4407518859680672,0.749949356717345,87.44503508522743,133.8070263896849,34.3680911435841,0.11668160444819865
241,0.3742918401129471,0.6007518859680672,0.2356636424316306,91.990489630682,46.11471869737722,11.309267614172327,0.11388893095231474
242,0.094291840112947,0.6807518859680671,0.8785207852887736,96.53594417613652,89.96087254353107,40.13279702593704,0.11388893095231474
243,0.2342918401129469,0.5367518859680671,0.3642350710030592,51.08139872159108,16.88394946660799,22.838679378878208,0.11295804218146203
244,0.4209585067796137,0.3767518859680672,0.5846432342683654,64.71776235795471,75.34548792814645,25.72103232005469,0.11481989036707434
245,0.2809585067796136,0.6167518859680672,0.0703575199826511,82.8995805397729,54.84935684029939,31.485738202407628,0.11416720292264812
246,0.4676251734462804,0.6967518859680671,0.713214662839794,78.35412599431834,113.31089530183785,14.191620555348798,0.11602893350928789
247,0.1876251734462803,0.5047518859680671,0.1989289485540798,60.172307812500165,186.38781837876093,41.48919841002008,0.11835610692036463
248,0.3276251734462804,0.3447518859680672,0.8417860914112225,75.04834087035141,157.1570491479917,15.548021939431845,0.11742521630651458
249,0.2498473956685025,0.6647518859680671,0.4204616432646169,93.2301590521696,142.54166453260706,18.430374880608312,0.11695975231737667
250,0.1565140623351692,0.3287518859680672,0.6776045004074741,52.32106814307868,40.23397222491477,47.25390429237302,0.11370171873168025
251,0.2965140623351693,0.4087518859680672,0.1633187861217599,65.95743177944232,84.08012607106862,4.018610174725962,0.1150980115155441
252,0.4831807290018359,0.5687518859680671,0.8061759289789028,56.86652268853322,11.003202994145544,1.1362572335494925,0.11277086660197998
253,0.3431807290018359,0.4759518859680672,0.5674004187748212,79.59379541580594,171.7724337633763,9.783316057078904,0.11789061610235875
254,0.400217766038873,0.3159518859680672,0.4388289902033924,61.41197723398777,67.21622074562484,38.60684546884361,0.11456093001266134
255,0.1202177660388729,0.3959518859680672,0.0531147044891068,76.70123343233487,125.67775920716328,21.312727821784783,0.11642270023342303
256,0.4468844327055396,0.6359518859680672,0.1816861330605354,90.33759706869851,169.52391305331713,35.72449252766714,0.11781914427548218
257,0.3068844327055396,0.3639518859680672,0.3102575616319638,99.4285061596076,37.9854515148556,12.665668998255374,0.11363013143388899
258,0.3535510993722063,0.6839518859680671,0.0163800106115558,58.5194152505167,52.60083613024022,45.04975204323807,0.11409553059491792
259,0.3691066549277618,0.5399518859680672,0.6592371534686986,85.79214252324397,96.44698997639406,27.75563439617925,0.11549183424813995
260,0.2291066549277617,0.4599518859680672,0.7878085820401273,63.06486979597124,81.83160536100945,7.579163807943955,0.1150264750372582
261,0.4157733215944285,0.6199518859680673,0.2735228677544128,73.4705797884581,184.13929766870177,47.93210498441454,0.11828446170289882
262,0.1357733215944284,0.6999518859680671,0.6408698065299232,68.92512524300355,68.34048110065442,4.696810866767486,0.11459671827974972
263,0.2757733215944284,0.5079518859680672,0.5122983779584945,87.10694342482174,126.80201956219288,1.814457925591015,0.1164584748697379
264,0.4624399882610952,0.3479518859680672,0.1265840922442089,91.65239797027628,199.878942639116,33.5203402785322,0.11878573048966727
265,0.3224399882610952,0.5879518859680672,0.2551555208156373,50.74330706118537,112.18663494680824,39.28504616088513,0.11599314806604509
266,0.1046622104833173,0.4919518859680671,0.3837269493870659,55.28876160663991,156.0327887929621,24.87328145500278,0.1173894032511053
267,0.2446622104833173,0.3319518859680672,0.6041351126523721,82.56148887936718,141.41740417757748,36.40269321970866,0.11692395578514454
268,0.4313288771499841,0.4119518859680672,0.4755636840809436,78.01603433391264,53.7250964852698,30.637987337355725,0.11413138737323304
269,0.151328877149984,0.5719518859680672,0.0898493983666578,59.834216152094456,97.57125033142364,13.343869690296897,0.11552764143122461
270,0.4779955438166507,0.4625118859680672,0.2184208269380864,68.51190210250768,82.95586571603904,17.24352366953565,0.11506225645322342
271,0.1979955438166506,0.3025118859680672,0.8612779697952293,86.69372028432586,185.26355802373132,46.06705308130036,0.11506225645322342
272,0.3950325808536878,0.5425118859680672,0.6225024595911477,95.78462937523496,122.30497814207456,20.12587661071212,0.1163152446086875
273,0.1150325808536877,0.6225118859680672,0.493931031019719,50.330083920689496,195.3819012189976,8.596464846006239,0.11864250450658176
274,0.2550325808536877,0.5105118859680672,0.1082167453054333,63.96644755705313,166.15113198822837,48.94940602247683,0.11771173331264884
275,0.1616992475203544,0.4305118859680672,0.2367881738768618,82.14826573887132,34.61267044976684,2.8317589636532983,0.11352258735190522
276,0.3016992475203545,0.5905118859680671,0.8796453167340048,77.60281119341677,151.53574737284376,34.537641316594474,0.11724619456913735
277,0.4883659141870211,0.6705118859680672,0.3653596024482903,59.42099301159859,136.92036275745917,11.478817787182708,0.11678073624419254
278,0.3639214697425767,0.4465118859680672,0.0714820514278823,89.9995054082928,19.997285834382232,25.890582493065065,0.11305731036100955
279,0.1305881364092433,0.3345118859680672,0.3286249085707393,67.27223268102007,121.18071778704496,44.03245100517579,0.11627944084951836
280,0.2705881364092432,0.4145118859680672,0.5359135383083488,58.181323590110985,194.257640863968,18.091274534587555,0.11860670127422578
281,0.1772548030759099,0.6545118859680672,0.0216278240226345,80.90859631738371,106.56533317166031,29.62068629929344,0.115814139676324
282,0.31725480307591,0.4785118859680671,0.6644849668797773,62.72677813556553,33.48841009473727,20.973627475764022,0.11348680782499775
283,0.3794770252981322,0.3185118859680672,0.1501992525940631,77.1895880529209,150.41148701781415,9.444215711058142,0.11721045574600185
284,0.2394770252981321,0.5585118859680672,0.2787706811654916,90.82595168928454,48.10379471012188,6.561862769881674,0.11395231493274051
285,0.4261436919647988,0.6385118859680672,0.5542808852471244,95.37140623473908,91.94994855627571,3.6795098287052017,0.11534858487579176
286,0.1461436919647988,0.4689118859680672,0.4257094566756956,99.91686078019364,18.873025479352645,35.38539218164638,0.11302142285511006
287,0.2861436919647988,0.3089118859680672,0.03999517096141,54.46231532564818,77.3345639408911,12.326568652234611,0.11488325502687106
288,0.4728103586314655,0.3889118859680672,0.6828523138185528,68.0986789620118,179.6422562485834,41.15009806399932,0.11814134298706952
289,0.1928103586314654,0.5489118859680672,0.1685665995328386,59.00776987110272,60.47065861544731,23.855980416940493,0.11434606448000915
290,0.3328103586314656,0.6289118859680671,0.8114237423899815,86.28049714382999,118.9321970769858,26.738333358116968,0.11620796745737144
291,0.4019461611006014,0.5169118859680671,0.297138028104267,81.73504259837544,192.00912015390887,38.267745122822845,0.11853508894425714
292,0.2619461611006012,0.4369118859680672,0.3889747627981446,75.9499186314333,104.31681246160116,15.208921593411084,0.11574247729608898
293,0.448612827767268,0.5969118859680672,0.003260477083859,71.40446408597876,31.2398893846781,41.99784892905122,0.113415197032036
294,0.308612827767268,0.5329118859680672,0.1318319056552876,94.13173681325148,133.5475816923704,44.880201870227694,0.11667336854509719
295,0.4952794944339347,0.3729118859680672,0.7746890485124304,98.67719135870604,45.85527400006271,27.586084223168875,0.1138806604855173
296,0.2152794944339346,0.4529118859680672,0.260403334226716,53.22264590416057,89.70142784621655,18.93902539963945,0.11527712594509133
297,0.3552794944339347,0.6129118859680672,0.6277502730022263,66.85900954052421,16.624504769293473,7.409613634933573,0.1129497694286638
298,0.2308350499894901,0.3409118859680672,0.7563217015736549,80.49537317688785,64.96770003556566,1.6449077525806342,0.11448934175483944
299,0.1375017166561569,0.5809118859680672,0.8848931301450835,75.53669549093743,196.5061615740272,10.291966576110044,0.11867835836536263
300,0.2775017166561568,0.6609118859680672,0.3706074158593691,70.99124094548289,167.27539234325798,39.11549598787475,0.11774749092327766
301,0.4641683833228236,0.4849118859680672,0.5910155791246753,89.17305912730107,108.81385388171952,21.82137834081593,0.11588574597613575
302,0.3241683833228236,0.4049118859680672,0.076729864838961,98.26396821821017,152.66000772787334,36.23314304669828,0.11728196379748382
303,0.3863906055450459,0.5649118859680673,0.7195870076961038,52.80942276366471,138.04462311248875,30.468437164345342,0.11681652795869756
304,0.1063906055450457,0.6449118859680671,0.2053012934103896,66.44578640002834,50.35231542018104,13.174319517286516,0.11402390634051773
305,0.2463906055450457,0.4657118859680672,0.8481584362675324,57.35487730911925,94.19846926633488,42.84559979410312,0.11402390634051773
306,0.4330572722117125,0.3057118859680672,0.333872721981818,84.62760458184653,21.121546189411816,16.90442332351489,0.11309311616324762
307,0.2930572722117125,0.5457118859680672,0.4808114974920222,61.90033185457379,181.8907769586426,28.43383508822077,0.11821284337707666
308,0.199723938878379,0.5137118859680672,0.7379543546348794,70.16479466449115,124.5534988521337,8.257364499985478,0.11638684357105741
309,0.3397239388783792,0.3537118859680672,0.2236686403491651,88.34661284630934,197.6304219290568,48.61030567645607,0.11871412926408172
310,0.3967609759154162,0.4337118859680672,0.8665257832063079,92.89206739176387,168.39965269828755,5.375011558809009,0.11778328478075799
311,0.2567609759154161,0.6737118859680672,0.5726482321858998,51.98297648267297,36.86119115982602,34.19854097057372,0.11359430340611984
312,0.4434276425820828,0.5297118859680672,0.4440768036144711,65.61934011903661,153.7842680829029,11.139717441161949,0.11731781179965485
313,0.1634276425820828,0.3697118859680672,0.0583625179001855,56.52843102812752,139.1688834675183,39.96324685292665,0.11685239314610399
314,0.3034276425820829,0.4497118859680672,0.7012196607573282,83.80115830085478,51.47657577521064,22.66912920586783,0.11405971277633509
315,0.2100943092487494,0.6897118859680672,0.8297910893287569,61.07388557358206,22.24580654444141,37.08089391175018,0.1130875200785177
316,0.3500943092487495,0.4977118859680672,0.3155053750430425,74.29702606944983,80.70734500597986,31.31618802939725,0.11495783992199722
317,0.225649864804305,0.5777118859680672,0.0268756374337132,92.478844251268,117.8079367219562,15.717572112442223,0.11617213985786305
318,0.4123165314709717,0.6577118859680672,0.669732780290856,97.02429879672256,190.8848597988793,44.54110152420694,0.11849929394317503
319,0.2723165314709716,0.3217118859680672,0.7983042088622846,65.20611697854073,103.19255210657158,18.59992505361869,0.11570661498795565
320,0.4589831981376384,0.4017118859680672,0.2840184945765703,56.11520788763165,30.115629029648517,7.070513288912815,0.11337941641678057
321,0.1789831981376383,0.5617118859680672,0.559528698658203,83.38793516035892,147.0387059527254,47.42345446538341,0.11710296910470344
322,0.3812054203598607,0.4721118859680672,0.0452429843724887,60.6606624330862,44.73101364503312,1.3058074065598728,0.11384496287402783
323,0.2412054203598605,0.3921118859680672,0.1738144129439173,69.33834838349941,15.50024441426389,9.952866230089285,0.11291399703626029
324,0.4278720870265273,0.5521118859680672,0.8166715558010601,87.5201665653176,73.96178287580236,38.776395641854,0.11477577783923786
325,0.2878720870265271,0.5201118859680671,0.522794004780652,96.61107565622667,57.09787755035856,24.36463093597164,0.1142387704157288
326,0.474538753693194,0.3601118859680672,0.3942225762092233,51.15653020168124,115.559416011897,35.894042700677524,0.11610057604042259
327,0.334538753693194,0.6001118859680672,0.6513654333520805,55.70198474713578,159.40556985805085,12.835219171265754,0.11749687161108217
328,0.391575790730231,0.6801118859680672,0.1370797190663663,82.97471201986306,100.9440313965124,43.354250313134266,0.11563506704519233
329,0.1115757907302309,0.5361118859680671,0.7799368619235091,78.4292574744085,27.86710831958934,17.41307384254603,0.11330788871336298
330,0.2515757907302309,0.3761118859680672,0.2656511476377948,60.24743929259033,144.7901852426662,46.23660325431074,0.11703136028281945
331,0.4382424573968976,0.4561118859680672,0.632998086413305,75.12347235044157,130.17480062728163,28.94248560725192,0.11656590409733246
332,0.1582424573968976,0.6161118859680672,0.5044266578418765,70.57801780498701,42.48249293497395,20.2954267837225,0.1137733201039109
333,0.2982424573968977,0.6961118859680672,0.1187123721275908,88.7598359868052,86.32864678112779,8.766015019016619,0.11516972552008287
334,0.2049091240635642,0.3441118859680672,0.2472838006990192,97.8507450777143,71.71326216574317,5.883662077840151,0.11470417932517173
335,0.3449091240635644,0.4241118859680672,0.8901409435561621,52.39619962316884,174.02095447343547,3.001309136663679,0.11796230489786196
336,0.3604646796191199,0.5841118859680672,0.3758552292704478,66.03256325953247,58.22213790538815,34.70719148960486,0.11427463879455213
337,0.4071313462857865,0.3281118859680672,0.0819776782500397,79.6689268958961,160.52983021308043,23.17777972489897,0.11753263677511222
338,0.1271313462857865,0.4081118859680672,0.7248348211071824,61.48710871407793,102.068291751542,26.060132666075447,0.11567084995273937
339,0.4537980129524532,0.6481118859680672,0.8534062496786111,72.23091036697049,145.91444559769582,31.82483854842839,0.11706720808723031
340,0.3137980129524533,0.3153118859680672,0.6146307394745295,94.95818309424322,43.60675329000353,43.52380048614464,0.11380919704237613
341,0.3760202351746755,0.3953118859680672,0.4860593109031009,99.50363763969776,87.45290713615736,17.582624015556412,0.11520548166652243
342,0.0960202351746754,0.5553118859680672,0.1003450251888152,54.049092185152304,14.375984059234302,46.40615342732112,0.11287828680454788
343,0.2360202351746753,0.6353118859680672,0.7432021680459581,67.68545582151594,72.83752252077275,29.112035780262296,0.11473995522463627
344,0.4226869018413421,0.5233118859680672,0.2289164537602437,58.59454673060685,175.14521482846507,20.46497695673288,0.1179981500767665
345,0.282686901841342,0.4433118859680672,0.3574878823316723,81.32181945787958,114.43515565686744,49.28850636849759,0.1160647525153299
346,0.4693535685080088,0.6033118859680673,0.5778960455969785,63.1400012760614,187.5120787337905,6.053212250850531,0.11839186192347234
347,0.1893535685080086,0.6833118859680671,0.4493246170255499,73.20761960814254,158.28130950302128,3.1708593096740594,0.11746102366967329
348,0.3293535685080088,0.5393118859680672,0.0636103313112642,68.66216506268799,99.8197710414828,34.87674166261524,0.11559930959854531
349,0.4042506878495726,0.3793118859680672,0.7064674741684069,86.84398324450618,26.742847964559758,11.81791813320347,0.11327199033669898
350,0.2642506878495724,0.6193118859680673,0.8350389027398356,95.93489233541528,129.05054027225205,23.34732989790935,0.11653006821713416
351,0.1709173545162391,0.5073118859680672,0.5437852584249668,64.11671051723344,85.2043864260982,37.7590946037917,0.11513390948238791
352,0.3109173545162392,0.3473118859680671,0.4152138298535382,55.02580142632436,12.12746334917513,31.994388721438767,0.11280658873749294
353,0.4975840211829059,0.4273118859680672,0.0294995441392526,82.29852869905163,70.58900181071358,14.700271074379945,0.11466839466591815
354,0.3575840211829059,0.6673118859680671,0.1580709727106812,59.5712559717789,61.5949189704769,17.921724361577173,0.11438187926695641
